# PharmaTrack AI - Test Logs
2026-05-18 23:22:59 | INST-D04 | PRESS | 4.0 | OK
2026-05-19 12:27:29 | INST-A01 | TEMP | 114.43 | CRITICAL
2026-05-19 12:27:59 | INST-A01 | TEMP | 30.99 | OK
2026-05-19 12:28:29 | INST-D04 | FLOW | 0.46 | OK
2026-05-19 12:28:59 | INST-B02 | PRESS | 50.64 | CRITICAL
2026-05-19 12:29:29 | INST-D04 | TEMP | 58.34 | OK
2026-05-19 12:29:59 | INST-D04 | PRESS | 4.25 | OK
2026-05-19 12:30:29 | INST-A01 | PRESS | 4.39 | OK
2026-05-19 12:30:59 | INST-A01 | PRESS | 0.6 | CRITICAL
2026-05-19 12:31:29 | INST-D04 | FLOW | 2.41 | OK
2026-05-19 12:31:59 | INST-D04 | FLOW | 0.89 | OK
2026-05-19 12:32:29 | INST-B02 | FLOW | 1.21 | OK
2026-05-19 12:32:59 | INST-C03 | PRESS | 88.48 | CRITICAL
2026-05-19 12:33:29 | INST-D04 | TEMP | 59.45 | OK
2026-05-19 12:33:59 | INST-C03 | TEMP | 15.1 | CRITICAL
2026-05-19 12:34:29 | INST-B02 | PRESS | 3.52 | OK
2026-05-19 12:34:59 | INST-C03 | PRESS | 4.07 | OK
2026-05-19 12:35:29 | INST-B02 | TEMP | 63.34 | OK
2026-05-19 12:35:59 | INST-A01 | FLOW | 1.37 | OK
2026-05-19 12:36:29 | INST-B02 | TEMP | 133.58 | CRITICAL
2026-05-19 12:36:59 | INST-A01 | PRESS | 4.27 | OK
2026-05-19 12:37:29 | INST-C03 | PRESS | 3.88 | OK
2026-05-19 12:37:59 | INST-A01 | PRESS | 1.76 | OK
2026-05-19 12:38:29 | INST-A01 | FLOW | 92.57 | CRITICAL
2026-05-19 12:38:59 | INST-B02 | FLOW | 0.97 | OK
2026-05-19 12:39:29 | INST-C03 | PRESS | 2.91 | OK
2026-05-19 12:39:59 | INST-B02 | TEMP | 45.42 | OK
2026-05-19 12:40:29 | INST-C03 | PRESS | 4.62 | OK
2026-05-19 12:40:59 | INST-C03 | PRESS | 2.3 | OK
2026-05-19 12:41:29 | INST-D04 | FLOW | 0.23 | OK
2026-05-19 12:41:59 | INST-B02 | TEMP | 40.56 | OK
2026-05-19 12:42:29 | INST-C03 | TEMP | 53.5 | OK
2026-05-19 12:42:59 Critical Failure on INST-B02 without pipe splitting
2026-05-19 12:43:29 | INST-A01 | TEMP | 20.95 | OK
2026-05-19 12:43:59 | INST-C03 | PRESS | 2.38 | OK
2026-05-19 12:44:29 | INST-D04 | FLOW | 81.08 | CRITICAL
2026-05-19 12:44:59 | INST-C03 | PRESS | 4.82 | OK
2026-05-19 12:45:29 | INST-C03 | FLOW | 1.83 | OK
2026-05-19 12:45:59 | INST-C03 | PRESS | 1.91 | OK
2026-05-19 12:46:29 Critical Failure on INST-C03 without pipe splitting
2026-05-19 12:46:59 | INST-C03 | TEMP | 48.11 | OK
2026-05-19 12:47:29 | INST-D04 | TEMP | 42.58 | OK
2026-05-19 12:47:59 | INST-D04 | PRESS | 3.22 | OK
2026-05-19 12:48:29 | INST-A01 | TEMP | 72.27 | OK
2026-05-19 12:48:59 | INST-A01 | TEMP | 49.98 | OK
2026-05-19 12:49:29 | INST-C03 | TEMP | 158.22 | CRITICAL
2026-05-19 12:49:59 Critical Failure on INST-D04 without pipe splitting
2026-05-19 12:50:29 | INST-B02 | FLOW | 0.99 | OK
2026-05-19 12:50:59 | INST-D04 | PRESS | 60.2 | CRITICAL
2026-05-19 12:51:29 | INST-C03 | TEMP | 36.34 | OK
2026-05-19 12:51:59 | INST-B02 | PRESS | 2.46 | OK
2026-05-19 12:52:29 | INST-B02 | TEMP | 44.48 | OK
2026-05-19 12:52:59 | INST-C03 | TEMP | 76.68 | OK
2026-05-19 12:53:29 Critical Failure on INST-A01 without pipe splitting
2026-05-19 12:53:59 | INST-B02 | TEMP | 32.7 | OK
2026-05-19 12:54:29 | INST-C03 | PRESS | 1.54 | OK
2026-05-19 12:54:59 | INST-C03 | PRESS | 102.79 | CRITICAL
2026-05-19 12:55:29 | INST-A01 | FLOW | 1.33 | OK
2026-05-19 12:55:59 | INST-A01 | FLOW | 1.19 | OK
2026-05-19 12:56:29 Critical Failure on INST-C03 without pipe splitting
2026-05-19 12:56:59 | INST-B02 | FLOW | 0.94 | OK
2026-05-19 12:57:29 | INST-A01 | TEMP | 61.8 | OK
2026-05-19 12:57:59 Critical Failure on INST-C03 without pipe splitting
2026-05-19 12:58:29 | INST-B02 | FLOW | 36.74 | CRITICAL
2026-05-19 12:58:59 | INST-A01 | FLOW | 1.89 | OK
2026-05-19 12:59:29 | INST-D04 | TEMP | 148.09 | CRITICAL
2026-05-19 12:59:59 | INST-D04 | FLOW | 1.89 | OK
2026-05-19 13:00:29 Critical Failure on INST-A01 without pipe splitting
2026-05-19 13:00:59 | INST-D04 | FLOW | 1.76 | OK
2026-05-19 13:01:29 | INST-A01 | PRESS | 3.05 | OK
2026-05-19 13:01:59 | INST-C03 | PRESS | 3.79 | OK
2026-05-19 13:02:29 Critical Failure on INST-D04 without pipe splitting
2026-05-19 13:02:59 | INST-B02 | TEMP | 28.07 | OK
2026-05-19 13:03:29 | INST-B02 | FLOW | 1.96 | OK
2026-05-19 13:03:59 Critical Failure on INST-B02 without pipe splitting
2026-05-19 13:04:29 | INST-D04 | TEMP | 42.22 | OK
2026-05-19 13:04:59 | INST-A01 | FLOW | 0.2 | CRITICAL
2026-05-19 13:05:29 | INST-D04 | FLOW | 2.4 | OK
2026-05-19 13:05:59 | INST-D04 | PRESS | 2.09 | OK
2026-05-19 13:06:29 | INST-A01 | TEMP | 20.21 | OK
2026-05-19 13:06:59 | INST-C03 | FLOW | 0.88 | OK
2026-05-19 13:07:29 | INST-A01 | PRESS | 1.81 | OK
2026-05-19 13:07:59 | INST-A01 | TEMP | 51.74 | OK
2026-05-19 13:08:29 | INST-A01 | PRESS | 0.6 | CRITICAL
2026-05-19 13:08:59 | INST-A01 | TEMP | 15.1 | CRITICAL
2026-05-19 13:09:29 | INST-A01 | PRESS | 0.6 | CRITICAL
2026-05-19 13:09:59 | INST-B02 | FLOW | 47.79 | CRITICAL
2026-05-19 13:10:29 | INST-A01 | FLOW | 1.73 | OK
2026-05-19 13:10:59 | INST-B02 | TEMP | 78.05 | OK
2026-05-19 13:11:29 | INST-A01 | PRESS | 0.82 | OK
2026-05-19 13:11:59 | INST-D04 | FLOW | 1.86 | OK
2026-05-19 13:12:29 | INST-C03 | FLOW | 0.2 | CRITICAL
2026-05-19 13:12:59 | INST-A01 | FLOW | 0.61 | OK
2026-05-19 13:13:29 | INST-D04 | FLOW | 31.9 | CRITICAL
2026-05-19 13:13:59 | INST-A01 | FLOW | 1.85 | OK
2026-05-19 13:14:29 | INST-A01 | PRESS | 2.09 | OK
2026-05-19 13:14:59 | INST-B02 | TEMP | 15.28 | OK
2026-05-19 13:15:29 | INST-C03 | TEMP | 82.78 | OK
2026-05-19 13:15:59 | INST-A01 | TEMP | 69.97 | OK
2026-05-19 13:16:29 | INST-D04 | FLOW | 2.1 | OK
2026-05-19 13:16:59 | INST-D04 | PRESS | 31.33 | CRITICAL
2026-05-19 13:17:29 | INST-A01 | PRESS | 53.74 | CRITICAL
2026-05-19 13:17:59 | INST-C03 | TEMP | 20.18 | OK
2026-05-19 13:18:29 | INST-C03 | PRESS | 2.86 | OK
2026-05-19 13:18:59 Critical Failure on INST-D04 without pipe splitting
2026-05-19 13:19:29 | INST-C03 | TEMP | 80.25 | OK
2026-05-19 13:19:59 | INST-A01 | PRESS | 2.72 | OK
2026-05-19 13:20:29 Critical Failure on INST-A01 without pipe splitting
2026-05-19 13:20:59 | INST-B02 | FLOW | 1.96 | OK
2026-05-19 13:21:29 | INST-A01 | FLOW | 2.06 | OK
2026-05-19 13:21:59 | INST-B02 | TEMP | 81.06 | OK
2026-05-19 13:22:29 | INST-C03 | PRESS | 1.19 | OK
2026-05-19 13:22:59 | INST-A01 | FLOW | 1.16 | OK
2026-05-19 13:23:29 | INST-B02 | FLOW | 1.91 | OK
2026-05-19 13:23:59 Critical Failure on INST-B02 without pipe splitting
2026-05-19 13:24:29 | INST-A01 | TEMP | 24.02 | OK
2026-05-19 13:24:59 | INST-B02 | PRESS | 4.81 | OK
2026-05-19 13:25:29 | INST-A01 | FLOW | 1.7 | OK
2026-05-19 13:25:59 | INST-B02 | PRESS | 4.45 | OK
2026-05-19 13:26:29 | INST-C03 | TEMP | 15.1 | CRITICAL
2026-05-19 13:26:59 | INST-C03 | FLOW | 27.34 | CRITICAL
2026-05-19 13:27:29 | INST-A01 | FLOW | 1.81 | OK
2026-05-19 13:27:59 | INST-C03 | TEMP | 36.9 | OK
2026-05-19 13:28:29 | INST-C03 | PRESS | 2.79 | OK
2026-05-19 13:28:59 Critical Failure on INST-B02 without pipe splitting
2026-05-19 13:29:29 | INST-D04 | PRESS | 4.13 | OK
2026-05-19 13:29:59 | INST-A01 | FLOW | 1.29 | OK
2026-05-19 13:30:29 | INST-D04 | TEMP | 38.12 | OK
2026-05-19 13:30:59 | INST-B02 | TEMP | 35.98 | OK
2026-05-19 13:31:29 | INST-D04 | PRESS | 4.69 | OK
2026-05-19 13:31:59 | INST-A01 | PRESS | 50.33 | CRITICAL
2026-05-19 13:32:29 | INST-B02 | PRESS | 4.13 | OK
2026-05-19 13:32:59 | INST-B02 | TEMP | 33.33 | OK
2026-05-19 13:33:29 | INST-A01 | PRESS | 2.86 | OK
2026-05-19 13:33:59 | INST-B02 | PRESS | 3.64 | OK
2026-05-19 13:34:29 | INST-A01 | TEMP | 59.72 | OK
2026-05-19 13:34:59 Critical Failure on INST-C03 without pipe splitting
2026-05-19 13:35:29 | INST-D04 | TEMP | 72.5 | OK
2026-05-19 13:35:59 | INST-A01 | PRESS | 60.53 | CRITICAL
2026-05-19 13:36:29 | INST-C03 | TEMP | 61.88 | OK
2026-05-19 13:36:59 | INST-D04 | FLOW | 2.19 | OK
2026-05-19 13:37:29 | INST-A01 | TEMP | 20.44 | OK
2026-05-19 13:37:59 Critical Failure on INST-D04 without pipe splitting
2026-05-19 13:38:29 | INST-D04 | PRESS | 72.71 | CRITICAL
2026-05-19 13:38:59 | INST-C03 | PRESS | 0.6 | CRITICAL
2026-05-19 13:39:29 | INST-B02 | TEMP | 29.77 | OK
2026-05-19 13:39:59 | INST-B02 | TEMP | 21.34 | OK
2026-05-19 13:40:29 | INST-B02 | PRESS | 4.05 | OK
2026-05-19 13:40:59 | INST-C03 | FLOW | 1.13 | OK
2026-05-19 13:41:29 Critical Failure on INST-B02 without pipe splitting
2026-05-19 13:41:59 Critical Failure on INST-A01 without pipe splitting
2026-05-19 13:42:29 | INST-A01 | FLOW | 1.53 | OK
2026-05-19 13:42:59 | INST-A01 | PRESS | 39.67 | CRITICAL
2026-05-19 13:43:29 Critical Failure on INST-C03 without pipe splitting
2026-05-19 13:43:59 | INST-B02 | TEMP | 15.46 | OK
2026-05-19 13:44:29 | INST-D04 | FLOW | 1.02 | OK
2026-05-19 13:44:59 | INST-B02 | TEMP | 15.1 | CRITICAL
2026-05-19 13:45:29 | INST-A01 | TEMP | 29.17 | OK
2026-05-19 13:45:59 | INST-D04 | FLOW | 0.2 | CRITICAL
2026-05-19 13:46:29 | INST-B02 | FLOW | 1.33 | OK
2026-05-19 13:46:59 | INST-C03 | PRESS | 4.03 | OK
2026-05-19 13:47:29 | INST-D04 | FLOW | 1.79 | OK
2026-05-19 13:47:59 | INST-A01 | TEMP | 17.63 | OK
2026-05-19 13:48:29 | INST-A01 | TEMP | 19.23 | OK
2026-05-19 13:48:59 | INST-C03 | PRESS | 1.55 | OK
2026-05-19 13:49:29 | INST-D04 | PRESS | 4.39 | OK
2026-05-19 13:49:59 | INST-C03 | PRESS | 0.52 | OK
2026-05-19 13:50:29 | INST-C03 | FLOW | 27.09 | CRITICAL
2026-05-19 13:50:59 | INST-B02 | TEMP | 60.76 | OK
2026-05-19 13:51:29 | INST-B02 | TEMP | 67.06 | OK
2026-05-19 13:51:59 | INST-B02 | TEMP | 54.1 | OK
2026-05-19 13:52:29 | INST-D04 | TEMP | 34.56 | OK
2026-05-19 13:52:59 | INST-B02 | FLOW | 0.44 | OK
2026-05-19 13:53:29 | INST-D04 | FLOW | 1.43 | OK
2026-05-19 13:53:59 | INST-A01 | PRESS | 2.05 | OK
2026-05-19 13:54:29 | INST-C03 | FLOW | 1.48 | OK
2026-05-19 13:54:59 | INST-B02 | PRESS | 0.6 | CRITICAL
2026-05-19 13:55:29 Critical Failure on INST-B02 without pipe splitting
2026-05-19 13:55:59 | INST-B02 | TEMP | 48.31 | OK
2026-05-19 13:56:29 Critical Failure on INST-C03 without pipe splitting
2026-05-19 13:56:59 | INST-B02 | FLOW | 2.22 | OK
2026-05-19 13:57:29 | INST-D04 | FLOW | 0.79 | OK
2026-05-19 13:57:59 Critical Failure on INST-D04 without pipe splitting
2026-05-19 13:58:29 | INST-A01 | PRESS | 4.33 | OK
2026-05-19 13:58:59 | INST-D04 | PRESS | 0.96 | OK
2026-05-19 13:59:29 | INST-C03 | PRESS | 4.08 | OK
2026-05-19 13:59:59 | INST-A01 | PRESS | 3.69 | OK
2026-05-19 14:00:29 | INST-A01 | FLOW | 0.25 | OK
2026-05-19 14:00:59 | INST-A01 | TEMP | 36.7 | OK
2026-05-19 14:01:29 | INST-A01 | TEMP | 42.22 | OK
2026-05-19 14:01:59 | INST-A01 | FLOW | 1.74 | OK
2026-05-19 14:02:29 | INST-C03 | PRESS | 100.33 | CRITICAL
2026-05-19 14:02:59 Critical Failure on INST-C03 without pipe splitting
2026-05-19 14:03:29 | INST-B02 | FLOW | 0.88 | OK
2026-05-19 14:03:59 | INST-A01 | PRESS | 0.6 | CRITICAL
2026-05-19 14:04:29 | INST-C03 | PRESS | 4.78 | OK
2026-05-19 14:04:59 | INST-C03 | FLOW | 0.57 | OK
2026-05-19 14:05:29 | INST-C03 | PRESS | 1.07 | OK
2026-05-19 14:05:59 | INST-D04 | TEMP | 84.73 | OK
2026-05-19 14:06:29 | INST-B02 | FLOW | 1.08 | OK
2026-05-19 14:06:59 | INST-B02 | TEMP | 47.23 | OK
2026-05-19 14:07:29 | INST-A01 | TEMP | 68.94 | OK
2026-05-19 14:07:59 | INST-D04 | TEMP | 40.16 | OK
2026-05-19 14:08:29 | INST-B02 | TEMP | 15.1 | CRITICAL
2026-05-19 14:08:59 | INST-A01 | FLOW | 0.2 | CRITICAL
2026-05-19 14:09:29 | INST-A01 | TEMP | 67.78 | OK
2026-05-19 14:09:59 | INST-D04 | TEMP | 67.92 | OK
2026-05-19 14:10:29 | INST-B02 | PRESS | 3.17 | OK
2026-05-19 14:10:59 | INST-B02 | FLOW | 1.52 | OK
2026-05-19 14:11:29 | INST-C03 | TEMP | 15.1 | CRITICAL
2026-05-19 14:11:59 | INST-A01 | TEMP | 112.69 | CRITICAL
2026-05-19 14:12:29 | INST-B02 | TEMP | 40.76 | OK
2026-05-19 14:12:59 | INST-A01 | FLOW | 0.97 | OK
2026-05-19 14:13:29 | INST-B02 | TEMP | 49.07 | OK
2026-05-19 14:13:59 | INST-A01 | FLOW | 1.4 | OK
2026-05-19 14:14:29 | INST-D04 | TEMP | 72.65 | OK
2026-05-19 14:14:59 | INST-A01 | TEMP | 27.86 | OK
2026-05-19 14:15:29 | INST-A01 | PRESS | 0.6 | CRITICAL
2026-05-19 14:15:59 | INST-D04 | FLOW | 56.45 | CRITICAL
2026-05-19 14:16:29 | INST-C03 | PRESS | 0.95 | OK
2026-05-19 14:16:59 | INST-A01 | FLOW | 0.25 | OK
2026-05-19 14:17:29 | INST-C03 | FLOW | 69.29 | CRITICAL
2026-05-19 14:17:59 | INST-A01 | FLOW | 0.42 | OK
2026-05-19 14:18:29 | INST-D04 | PRESS | 1.73 | OK
2026-05-19 14:18:59 | INST-C03 | TEMP | 38.69 | OK
2026-05-19 14:19:29 | INST-C03 | PRESS | 0.65 | OK
2026-05-19 14:19:59 Critical Failure on INST-D04 without pipe splitting
2026-05-19 14:20:29 | INST-D04 | TEMP | 15.1 | CRITICAL
2026-05-19 14:20:59 | INST-D04 | FLOW | 1.32 | OK
2026-05-19 14:21:29 | INST-D04 | FLOW | 1.17 | OK
2026-05-19 14:21:59 Critical Failure on INST-D04 without pipe splitting
2026-05-19 14:22:29 | INST-D04 | FLOW | 1.68 | OK
2026-05-19 14:22:59 | INST-C03 | PRESS | 2.29 | OK
2026-05-19 14:23:29 | INST-B02 | FLOW | 14.69 | CRITICAL
2026-05-19 14:23:59 | INST-A01 | TEMP | 15.1 | CRITICAL
2026-05-19 14:24:29 | INST-A01 | FLOW | 0.34 | OK
2026-05-19 14:24:59 | INST-D04 | TEMP | 34.51 | OK
2026-05-19 14:25:29 | INST-B02 | FLOW | 1.6 | OK
2026-05-19 14:25:59 | INST-C03 | FLOW | 1.65 | OK
2026-05-19 14:26:29 | INST-C03 | PRESS | 1.64 | OK
2026-05-19 14:26:59 Critical Failure on INST-B02 without pipe splitting
2026-05-19 14:27:29 | INST-D04 | PRESS | 0.61 | OK
2026-05-19 14:27:59 | INST-D04 | PRESS | 0.6 | CRITICAL
2026-05-19 14:28:29 | INST-A01 | PRESS | 1.86 | OK
2026-05-19 14:28:59 | INST-A01 | TEMP | 40.79 | OK
2026-05-19 14:29:29 | INST-A01 | PRESS | 3.78 | OK
2026-05-19 14:29:59 | INST-B02 | PRESS | 3.13 | OK
2026-05-19 14:30:29 | INST-C03 | TEMP | 47.78 | OK
2026-05-19 14:30:59 | INST-C03 | TEMP | 24.35 | OK
2026-05-19 14:31:29 | INST-A01 | PRESS | 3.64 | OK
2026-05-19 14:31:59 | INST-C03 | TEMP | 48.79 | OK
2026-05-19 14:32:29 | INST-C03 | FLOW | 2.17 | OK
2026-05-19 14:32:59 | INST-B02 | TEMP | 84.92 | OK
2026-05-19 14:33:29 | INST-C03 | PRESS | 2.47 | OK
2026-05-19 14:33:59 Critical Failure on INST-D04 without pipe splitting
2026-05-19 14:34:29 | INST-A01 | PRESS | 4.19 | OK
2026-05-19 14:34:59 | INST-A01 | FLOW | 0.13 | OK
2026-05-19 14:35:29 | INST-A01 | FLOW | 1.74 | OK
2026-05-19 14:35:59 | INST-C03 | TEMP | 81.83 | OK
2026-05-19 14:36:29 | INST-D04 | FLOW | 2.24 | OK
2026-05-19 14:36:59 | INST-A01 | PRESS | 2.76 | OK
2026-05-19 14:37:29 | INST-A01 | PRESS | 0.53 | OK
2026-05-19 14:37:59 | INST-D04 | FLOW | 65.83 | CRITICAL
2026-05-19 14:38:29 | INST-A01 | PRESS | 4.83 | OK
2026-05-19 14:38:59 | INST-D04 | TEMP | 26.13 | OK
2026-05-19 14:39:29 | INST-B02 | FLOW | 0.39 | OK
2026-05-19 14:39:59 | INST-B02 | FLOW | 0.35 | OK
2026-05-19 14:40:29 | INST-A01 | FLOW | 2.41 | OK
2026-05-19 14:40:59 | INST-D04 | TEMP | 21.65 | OK
2026-05-19 14:41:29 | INST-D04 | TEMP | 73.63 | OK
2026-05-19 14:41:59 | INST-A01 | PRESS | 1.61 | OK
2026-05-19 14:42:29 | INST-C03 | FLOW | 0.16 | OK
2026-05-19 14:42:59 | INST-A01 | PRESS | 3.24 | OK
2026-05-19 14:43:29 | INST-B02 | TEMP | 34.84 | OK
2026-05-19 14:43:59 | INST-A01 | FLOW | 1.53 | OK
2026-05-19 14:44:29 | INST-A01 | TEMP | 63.61 | OK
2026-05-19 14:44:59 | INST-B02 | FLOW | 54.03 | CRITICAL
2026-05-19 14:45:29 | INST-C03 | TEMP | 51.06 | OK
2026-05-19 14:45:59 | INST-A01 | FLOW | 0.87 | OK
2026-05-19 14:46:29 | INST-B02 | FLOW | 15.74 | CRITICAL
2026-05-19 14:46:59 | INST-D04 | FLOW | 2.43 | OK
2026-05-19 14:47:29 | INST-D04 | TEMP | 76.34 | OK
2026-05-19 14:47:59 | INST-B02 | TEMP | 27.93 | OK
2026-05-19 14:48:29 Critical Failure on INST-B02 without pipe splitting
2026-05-19 14:48:59 | INST-A01 | TEMP | 176.5 | CRITICAL
2026-05-19 14:49:29 | INST-A01 | PRESS | 53.55 | CRITICAL
2026-05-19 14:49:59 | INST-C03 | TEMP | 113.22 | CRITICAL
2026-05-19 14:50:29 Critical Failure on INST-A01 without pipe splitting
2026-05-19 14:50:59 | INST-A01 | TEMP | 32.89 | OK
2026-05-19 14:51:29 | INST-A01 | PRESS | 4.48 | OK
2026-05-19 14:51:59 | INST-C03 | PRESS | 2.4 | OK
2026-05-19 14:52:29 | INST-C03 | TEMP | 49.83 | OK
2026-05-19 14:52:59 Critical Failure on INST-B02 without pipe splitting
2026-05-19 14:53:29 Critical Failure on INST-D04 without pipe splitting
2026-05-19 14:53:59 | INST-B02 | PRESS | 0.6 | CRITICAL
2026-05-19 14:54:29 | INST-C03 | FLOW | 1.79 | OK
2026-05-19 14:54:59 | INST-D04 | FLOW | 2.12 | OK
2026-05-19 14:55:29 | INST-D04 | FLOW | 0.28 | OK
2026-05-19 14:55:59 | INST-A01 | TEMP | 49.19 | OK
2026-05-19 14:56:29 | INST-D04 | TEMP | 55.72 | OK
2026-05-19 14:56:59 | INST-A01 | FLOW | 45.82 | CRITICAL
2026-05-19 14:57:29 | INST-D04 | TEMP | 117.37 | CRITICAL
2026-05-19 14:57:59 | INST-C03 | PRESS | 3.63 | OK
2026-05-19 14:58:29 | INST-B02 | TEMP | 125.56 | CRITICAL
2026-05-19 14:58:59 | INST-B02 | TEMP | 35.52 | OK
2026-05-19 14:59:29 Critical Failure on INST-D04 without pipe splitting
2026-05-19 14:59:59 | INST-C03 | TEMP | 53.78 | OK
2026-05-19 15:00:29 | INST-B02 | PRESS | 0.54 | OK
2026-05-19 15:00:59 | INST-B02 | FLOW | 27.63 | CRITICAL
2026-05-19 15:01:29 | INST-D04 | TEMP | 18.53 | OK
2026-05-19 15:01:59 | INST-D04 | TEMP | 34.72 | OK
2026-05-19 15:02:29 | INST-C03 | FLOW | 0.26 | OK
2026-05-19 15:02:59 Critical Failure on INST-C03 without pipe splitting
2026-05-19 15:03:29 | INST-B02 | PRESS | 4.35 | OK
2026-05-19 15:03:59 | INST-D04 | PRESS | 46.93 | CRITICAL
2026-05-19 15:04:29 | INST-B02 | PRESS | 4.91 | OK
2026-05-19 15:04:59 | INST-C03 | TEMP | 137.32 | CRITICAL
2026-05-19 15:05:29 | INST-B02 | TEMP | 141.37 | CRITICAL
2026-05-19 15:05:59 | INST-B02 | FLOW | 2.11 | OK
2026-05-19 15:06:29 | INST-B02 | FLOW | 0.99 | OK
2026-05-19 15:06:59 | INST-C03 | PRESS | 2.05 | OK
2026-05-19 15:07:29 | INST-A01 | PRESS | 1.76 | OK
2026-05-19 15:07:59 | INST-D04 | TEMP | 41.29 | OK
2026-05-19 15:08:29 | INST-A01 | PRESS | 3.77 | OK
2026-05-19 15:08:59 | INST-B02 | TEMP | 45.56 | OK
2026-05-19 15:09:29 | INST-C03 | PRESS | 2.18 | OK
2026-05-19 15:09:59 | INST-C03 | PRESS | 3.63 | OK
2026-05-19 15:10:29 | INST-C03 | FLOW | 2.46 | OK
2026-05-19 15:10:59 | INST-C03 | PRESS | 3.25 | OK
2026-05-19 15:11:29 | INST-B02 | FLOW | 1.41 | OK
2026-05-19 15:11:59 | INST-B02 | FLOW | 0.62 | OK
2026-05-19 15:12:29 | INST-D04 | TEMP | 35.52 | OK
2026-05-19 15:12:59 | INST-D04 | FLOW | 0.78 | OK
2026-05-19 15:13:29 | INST-C03 | FLOW | 0.7 | OK
2026-05-19 15:13:59 | INST-D04 | PRESS | 2.66 | OK
2026-05-19 15:14:29 | INST-D04 | TEMP | 51.65 | OK
2026-05-19 15:14:59 Critical Failure on INST-A01 without pipe splitting
2026-05-19 15:15:29 | INST-D04 | FLOW | 1.32 | OK
2026-05-19 15:15:59 | INST-C03 | FLOW | 1.8 | OK
2026-05-19 15:16:29 | INST-A01 | PRESS | 38.86 | CRITICAL
2026-05-19 15:16:59 | INST-D04 | PRESS | 3.11 | OK
2026-05-19 15:17:29 | INST-B02 | PRESS | 3.41 | OK
2026-05-19 15:17:59 Critical Failure on INST-B02 without pipe splitting
2026-05-19 15:18:29 | INST-A01 | FLOW | 1.06 | OK
2026-05-19 15:18:59 Critical Failure on INST-B02 without pipe splitting
2026-05-19 15:19:29 Critical Failure on INST-B02 without pipe splitting
2026-05-19 15:19:59 Critical Failure on INST-B02 without pipe splitting
2026-05-19 15:20:29 | INST-C03 | FLOW | 1.71 | OK
2026-05-19 15:20:59 | INST-B02 | TEMP | 56.68 | OK
2026-05-19 15:21:29 | INST-C03 | FLOW | 1.85 | OK
2026-05-19 15:21:59 | INST-B02 | PRESS | 2.49 | OK
2026-05-19 15:22:29 | INST-D04 | PRESS | 2.64 | OK
2026-05-19 15:22:59 Critical Failure on INST-A01 without pipe splitting
2026-05-19 15:23:29 | INST-A01 | TEMP | 19.27 | OK
2026-05-19 15:23:59 | INST-D04 | TEMP | 61.9 | OK
2026-05-19 15:24:29 | INST-C03 | FLOW | 0.89 | OK
2026-05-19 15:24:59 | INST-B02 | PRESS | 2.1 | OK
2026-05-19 15:25:29 | INST-D04 | FLOW | 2.07 | OK
2026-05-19 15:25:59 | INST-D04 | TEMP | 15.1 | CRITICAL
2026-05-19 15:26:29 | INST-A01 | FLOW | 2.49 | OK
2026-05-19 15:26:59 | INST-C03 | PRESS | 2.78 | OK
2026-05-19 15:27:29 | INST-C03 | TEMP | 82.86 | OK
2026-05-19 15:27:59 | INST-A01 | FLOW | 1.77 | OK
2026-05-19 15:28:29 | INST-B02 | TEMP | 50.73 | OK
2026-05-19 15:28:59 | INST-D04 | PRESS | 26.93 | CRITICAL
2026-05-19 15:29:29 | INST-B02 | FLOW | 1.78 | OK
2026-05-19 15:29:59 | INST-C03 | TEMP | 60.35 | OK
2026-05-19 15:30:29 | INST-B02 | FLOW | 2.39 | OK
2026-05-19 15:30:59 | INST-B02 | FLOW | 2.36 | OK
2026-05-19 15:31:29 | INST-B02 | TEMP | 84.74 | OK
2026-05-19 15:31:59 | INST-B02 | TEMP | 48.7 | OK
2026-05-19 15:32:29 | INST-B02 | PRESS | 4.6 | OK
2026-05-19 15:32:59 | INST-C03 | FLOW | 1.72 | OK
2026-05-19 15:33:29 | INST-D04 | FLOW | 0.62 | OK
2026-05-19 15:33:59 | INST-B02 | FLOW | 12.58 | CRITICAL
2026-05-19 15:34:29 | INST-C03 | FLOW | 74.68 | CRITICAL
2026-05-19 15:34:59 Critical Failure on INST-A01 without pipe splitting
2026-05-19 15:35:29 | INST-B02 | PRESS | 0.98 | OK
2026-05-19 15:35:59 Critical Failure on INST-B02 without pipe splitting
2026-05-19 15:36:29 | INST-D04 | PRESS | 1.37 | OK
2026-05-19 15:36:59 | INST-B02 | PRESS | 1.71 | OK
2026-05-19 15:37:29 | INST-A01 | FLOW | 0.72 | OK
2026-05-19 15:37:59 | INST-D04 | PRESS | 3.04 | OK
2026-05-19 15:38:29 | INST-D04 | TEMP | 15.1 | CRITICAL
2026-05-19 15:38:59 | INST-C03 | FLOW | 82.7 | CRITICAL
2026-05-19 15:39:29 | INST-C03 | PRESS | 4.48 | OK
2026-05-19 15:39:59 | INST-D04 | FLOW | 0.46 | OK
2026-05-19 15:40:29 | INST-B02 | FLOW | 1.59 | OK
2026-05-19 15:40:59 | INST-D04 | FLOW | 2.16 | OK
2026-05-19 15:41:29 | INST-C03 | PRESS | 2.87 | OK
2026-05-19 15:41:59 | INST-D04 | TEMP | 74.42 | OK
2026-05-19 15:42:29 | INST-A01 | TEMP | 15.1 | CRITICAL
